Id,prediction
A7LH05,0.9984275
A7LW35,0.99776447
A7MC41,0.9976719
A7MCJ4,0.972346
A7MGJ7,0.98954713
A7MKQ0,0.9969213
A7ML96,0.9912582
A7MZ28,0.986427
A7N0L9,0.99730873
A7NHK5,0.9955108
A7NR11,0.99912995
A7RA43,0.99060774
A7RH38,0.9990707
A7RHN2,0.99435645
A7RHX7,0.98770577
A7RI75,0.9530563
A7RJ76,0.9916079
A7RKS6,0.9920236
A7RLX2,0.98620075
A7RM97,0.997689
A7RQZ2,0.96558505
A7RSZ7,0.9972492
A7RT33,0.9851966
A7RTT5,0.9958305
A7RY72,0.9983992
A7RZJ8,0.9971179
A7S002,0.99423707
A7S2D1,0.9863963
A7S2Z5,0.9843652
A7S897,0.99652195
A7SHN1,0.988906
A7SIP3,0.99761176
A7SN35,0.99548495
A7SN64,0.9933456
A7SNU0,0.9974107
A7SSE2,0.9945004
A7SV13,0.992057
A7SY16,0.9977495
A7T530,0.9920487
A7TEK6,0.9965618
A7TEM7,0.9941906
A7TG83,0.9979553
A7TJI5,0.99567777
A7TJM5,0.99891055
A7TJQ1,0.9983529
A7TLR4,0.997621
A7TNJ4,0.99794894
A7TR49,0.9976646
A7TRP9,0.9892153
A7TSV3,0.99489343
A7V2G9,0.995044
A7V3L3,0.98671603
A7VEP1,0.9951338
A7VGI6,0.9990637
A7VP70,0.9987482
A7WPQ3,0.99878496
A7XMT1,0.9560775
A7XNM5,0.9749205
A7XP66,0.9623663
A7YWF5,0.99581087
A7Z310,0.9992335
A7Z3G8,0.97780037
A7ZUD4,0.99489045
A8A6H9,0.8171033
A8AAR7,0.99740237
A8ATB2,0.9937664
A8AWA3,0.97914064
A8BG32,0.993775
A8BPV0,0.9924069
A8BQ59,0.9986864
A8BQZ7,0.9935063
A8C0I5,0.98167247
A8C6F0,0.9918949
A8E1H0,0.9925068
A8F399,0.9975128
A8FDQ2,0.9935521
A8FEB3,0.99733245
A8FEV3,0.9954177
A8FH46,0.99750465
A8FQC8,0.99558085
A8FUL1,0.9971168
A8FWW8,0.9526442
A8FY58,0.9918441
A8GD58,0.99195874
A8GD98,0.96284205
A8GF72,0.9977652
A8GHS5,0.99749494
A8GJP4,0.98813885
A8GVG1,0.96880454
A8GWI8,0.9930269
A8IPL8,0.95492375
A8LPM5,0.9774455
A8LUL8,0.99645644
A8LZ65,0.9893511
A8M4S2,0.99319035
A8M593,0.9863294
A8MEC3,0.9955252
A8MF26,0.99587077
A8MG29,0.99196386
A8MGD7,0.9982875
A8MIC9,0.9981237
A8MLK2,0.9984274
A8X4B8,0.99736816
A8XDA7,0.9902739
A8XEA0,0.9963063
A8XJR9,0.99688977
A8XLM8,0.996283
A8XVL0,0.9932829
A8XY47,0.9984432
A8ZUH3,0.99341834
A8ZUI7,0.9844111
A8ZUX8,0.9990189
A9AX67,0.9684304
A9AXH7,0.9297166
A9B431,0.9971886
A9B9U8,0.9945304
A9BCD5,0.99653924
A9BEB9,0.9934308
A9BHF7,0.99853003
A9CJ70,0.99550617
A9CL01,0.99669075
A9CL19,0.9955395
A9KP14,0.99854666
A9KPH0,0.9978967
A9KSK8,0.9973596
A9MH40,0.99695134
A9V2I7,0.9918542
A9VUK0,0.98937607
A9W7N9,0.99755114
68051987,0.9990792
398988,0.9952838
113045,0.998075
8469182,0.99716175
17369504,0.9989598
82183187,0.9986129
2501300,0.98234034
116241242,0.9930394
26006941,0.9983828
1168384,0.9900635
113511,0.9972783
118755,0.9911979
75100629,0.98573315
1175959,0.9984047
73622159,0.9971426
399023,0.99076664
81884545,0.9960439
3915602,0.98086953
3913024,0.9956642
152031552,0.99830306
148887070,0.9965712
728864,0.933409
160332337,0.99896264
74620124,0.9986871
17366551,0.99753654
30923190,0.9906138
68565068,0.9969901
114016,0.9951001
166215941,0.99321413
1703372,0.99821776
67460355,0.98633426
121777705,0.9981659
5915700,0.99566466
73914285,0.99809235
223590181,0.99727017
166990620,0.9972211
1168558,0.99826837
1168577,0.9977914
73619500,0.9712512
2493574,0.9819219
3182927,0.9787563
189081487,0.99763644
20532378,0.98926896
B0KAQ5,0.99298215
B0KAR1,0.9925685
B0KBX0,0.9985373
B0T1F4,0.9964185
B1AM89,0.9964155
B1HUN0,0.99898773
B1J1G4,0.99528885
B1J8S6,0.9947107
119370301,0.9899067
B1YIB9,0.999052
B1YJX3,0.99847573
B1YJX4,0.98314685
B1YKQ6,0.9929415
B1YRA4,0.9961434
B1Z039,0.9729539
B1ZFK6,0.99082375
81966096,0.9976961
B2JRW6,0.70519865
B2JYH8,0.9784016
B2N9D9,0.9942561
B2PXS9,0.9966055
B2T6F4,0.98217654
B2T9J3,0.9857092
B2TH88,0.9907698
B2U9N6,0.9476152
B2VCD8,0.9838135
B2WPJ7,0.99497956
B3E1W8,0.9962
B3E5C1,0.99138695
B3EB78,0.99868006
B3EHB2,0.9970926
B3EHN1,0.9964599
B3EHX3,0.9870286
B3NIE7,0.99903935
B3NRR3,0.99459994
B3RR59,0.9972031
B3S7R2,0.9978823
B3TM05,0.9781422
B4EY16,0.9981111
B4RRN7,0.967588
B4RZB1,0.99509263
B4S309,0.9918646
B4S527,0.96551615
B4SNX0,0.99155605
B4U699,0.9920019
B4UA26,0.99644285
B5DQI4,0.9956903
B5E885,0.8242312
B5EA35,0.9837825
B5X2I9,0.9881706
B5XAC2,0.99008864
B5XL85,0.9978484
B6H017,0.9874929
B6WBC9,0.9984534
B7MSE1,0.9951513
B7NJV9,0.9888109
B7WV79,0.9984515
B7X235,0.97308177
B7Z0F4,0.99407566
B8BLB4,0.99520135
B8CW35,0.9902592
B8CW70,0.99824286
B8CWL0,0.9983619
B8CWZ2,0.9966893
B8CZC6,0.997976
B8D053,0.99526995
B8D0F6,0.99579006
B8D259,0.99850297
B8E430,0.9775367
B8E659,0.99701154
B8FXH3,0.99516135
B8G7M6,0.96409225
B8I291,0.9968629
B8I2N4,0.99872655
B8I4Z1,0.9966169
B8I762,0.99496585
B8NAY1,0.9964307
B9CNV9,0.9974776
B9LC58,0.9912504
B9LIH2,0.9940799
B9LSZ6,0.986668
B9M058,0.99625224
B9WWF9,0.9903446
B9XLZ2,0.98543143
17380466,0.998831
1168614,0.9929986
17371773,0.9862163
82084432,0.9926145
2493318,0.97425586
229889816,0.992478
584838,0.9973922
2493285,0.9893845
1705486,0.99617505
115141,0.99631387
115147,0.98993814
33112665,0.9962191
C1BX45,0.99632996
C1DQR8,0.9889987
C1DSH8,0.9933943
C1P8G3,0.99667007
C2HDV5,0.99714154
C3C208,0.998486
C4LBX0,0.9979134
C4Q5Z8,0.99073094
74745049,0.99109143
83300864,0.99750704
74834557,0.98761266
229462842,0.9972385
118582301,0.9885422
2498204,0.99509263
46395961,0.9982905
117149,0.9921754
115617,0.9960769
115660,0.9969995
1705607,0.9693736
115535,0.9932181
115680,0.9917219
6014738,0.99719524
115713,0.9915269
5915883,0.9966485
251757253,0.993548
74731908,0.9915469
254813694,0.9976392
74814323,0.99905974
115312194,0.96530217
1175647,0.98489887
158563777,0.9947806
62288024,0.998111
152013404,0.99548537
77416860,0.99742705
115311333,0.9954666
115311675,0.9937504
116130,0.9910807
82247576,0.97667027
116223,0.90084505
83286867,0.9825033
418394,0.9975061
81553634,0.998459
2811057,0.99551755
5921755,0.9966068
584947,0.9951107
75076187,0.9765133
3121863,0.993292
74752121,0.99291104
30912737,0.9970498
1705917,0.99850345
2493732,0.9989735
54035919,0.99860185
9910666,0.996825
81858135,0.99692696
75328728,0.997224
81896702,0.99310523
124056487,0.9770204
161788954,0.8967647
54036874,0.994399
116676,0.9698132
116783,0.9381613
85701302,0.9982961
1169006,0.9806245
81673274,0.9967722
74852243,0.99855477
13124684,0.9969023
74607776,0.99515694
41016821,0.9640674
205828399,0.8958956
75157374,0.98561156
167009120,0.9965663
187663986,0.99055594
62512122,0.99753726
2493787,0.9903993
54035890,0.98923445
82082060,0.9914204
74632324,0.9938552
3023547,0.9853522
22001565,0.89979136
123884047,0.9968726
20137943,0.9966365
34922202,0.9891326
27734241,0.9946036
152031586,0.9712568
81341977,0.9966619
39931149,0.9951244
75495806,0.99708647
82183584,0.997207
73919016,0.992584
30923179,0.99047697
17373811,0.9816312
544149,0.6878387
22654240,0.9977963
46396748,0.8989754
O00273,0.99234855
3913444,0.96294534
1706417,0.99692494
2507009,0.98667055
7531099,0.9963611
209572607,0.83837026
1169359,0.9939704
74752905,0.99443406
114149285,0.9790125
1352276,0.99750644
2494136,0.997736
67462334,0.9954964
2494160,0.9971636
88911289,0.9879654
7674013,0.99659234
166216279,0.99661833
125987821,0.99767035
115502382,0.9987406
74962792,0.9982572
239977224,0.9951845
6015024,0.99677116
81518795,0.99028534
118949,0.99756384
34098346,0.9831519
1718191,0.99066776
6919872,0.995531
39930838,0.99344975
119306,0.9742648
544209,0.99230736
119079,0.96693826
48429255,0.9842737
1169469,0.7431407
119188,0.99843496
3182985,0.9864346
6685540,0.99904007
6685512,0.9964707
3041684,0.9843552
1706648,0.9980585
1352364,0.99471694
11386735,0.9926178
74961188,0.9949681
119377,0.99633694
119441,0.99677545
1352375,0.9939498
259016227,0.9974794
119662,0.9963258
74855832,0.9978442
82187679,0.9872596
81878046,0.9966041
81882846,0.9909547
52782791,0.9778762
74733018,0.9936185
14423697,0.99571407
75041373,0.9991567
45476978,0.99737996
75499100,0.9915092
51338836,0.9837096
119873,0.99240476
75249472,0.99786085
585133,0.9905347
162416295,0.99398017
229485430,0.98221326
1169685,0.98265326
462109,0.98351556
215275234,0.99174386
74625810,0.9860758
81567271,0.9912443
226704378,0.9932724
75076839,0.99668026
75044903,0.9989937
1346304,0.99147636
1169776,0.9859882
30315896,0.927892
17432964,0.98127973
2494649,0.99363387
120886,0.9918373
585167,0.99745995
120916,0.9954431
462148,0.98037004
51316121,0.99516463
32699499,0.9811178
418404,0.988347
34922081,0.9896652
206729868,0.9938883
166214942,0.9975787
120971,0.9978033
121274,0.9960204
34098385,0.9954379
6136257,0.9948048
2851612,0.98769414
1169947,0.9605987
1718185,0.9983461
3219832,0.9887938
51317309,0.9734551
12230096,0.9973442
75042450,0.9855773
14286134,0.9966241
44888256,0.9986665
27734304,0.99724376
47115833,0.99920136
205831504,0.98597187
123759708,0.99594986
81456125,0.98478633
17366505,0.9487725
417089,0.99879575
232215,0.9780768
121729,0.9955793
6225492,0.9987558
2495127,0.97190183
121782,0.95763373
114149314,0.9961456
121895,0.8088253
166217252,0.9858273
P02241,0.99670476
38372332,0.99429893
37538299,0.99193406
257051086,0.9913805
20138244,0.9990978
57015390,0.9968586
123213,0.9874836
21431779,0.99394166
123333,0.9951362
1708240,0.99745303
6647562,0.9844965
12230203,0.9960758
94717621,0.9976305
1170355,0.99773055
52001475,0.9794129
123661,0.9984798
399947,0.83508205
206729871,0.9984457
400025,0.9944402
401579,0.99875677
417168,0.99348915
83305900,0.9936138
123983,0.97592986
124024,0.9575807
189044274,0.9728792
3122240,0.99884206
166210038,0.9976011
1730793,0.97703004
172046854,0.99395883
1708450,0.987648
1708452,0.9827088
21264447,0.99292916
110279021,0.961357
2497557,0.99484587
18203354,0.99124473
74587336,0.9971468
189045113,0.9979513
731019,0.99304503
124734,0.9944137
182702118,0.9946355
3913929,0.8770434
23821737,0.99706703
1708554,0.9986834
238689608,0.99520516
74853808,0.9965096
82654945,0.9935968
125072,0.99625176
66774206,0.99791855
122065285,0.99597675
1708630,0.9916604
74855339,0.9957854
73920216,0.9977041
22096356,0.99585354
215274125,0.99841297
2499687,0.97804785
14916609,0.98416704
1176590,0.9975567
121959054,0.9804494
125903,0.997366
134034152,0.9983026
51702215,0.9834524
126030,0.99681854
37079666,0.9953501
400187,0.99809164
417260,0.8952931
126411,0.9983833
123733474,0.99750024
14285531,0.998681
93141284,0.9932753
1351730,0.98748696
229462949,0.9247546
20138594,0.99846435
547873,0.99669755
50400926,0.9980546
20141459,0.99279153
74793526,0.97577953
82082316,0.9981988
138824,0.9983278
729971,0.9892508
123884545,0.9921234
187473591,0.990406
224471901,0.99620557
126751,0.38574204
1708933,0.994599
71153827,0.99626046
57015363,0.97759765
3024111,0.9969087
74626919,0.9978416
6647582,0.9959388
20178307,0.99623764
126864,0.9822443
126876,0.9946572
82187375,0.99797314
121955276,0.92118263
74671330,0.96411526
74609568,0.9984138
1170924,0.9967753
462594,0.99889034
2498550,0.9913248
3122392,0.9986877
2498553,0.9859685
19863012,0.9841448
74610832,0.99845827
229891031,0.9982553
160332382,0.9968364
23821858,0.99744046
205371769,0.99604356
81170524,0.9978598
26006824,0.96483886
30179734,0.9969503
20138872,0.99237955
74718913,0.9964198
1723226,0.9964768
730042,0.99433666
18202639,0.99881554
462567,0.9960711
21264471,0.99548006
74861196,0.9981761
127292,0.9983273
39931685,0.9958187
81174936,0.99789596
1709101,0.9962859
12230336,0.99594194
116248546,0.88216645
547931,0.99027747
2498594,0.9974287
127449,0.9946226
19855065,0.9925364
84028151,0.99526703
82202136,0.99690527
6166570,0.98999715
6166572,0.9876089
3334265,0.99754286
47117778,0.9961345
74583171,0.9978788
41019151,0.9979779
11386918,0.9991628
7387922,0.99920267
52001462,0.99629253
127626,0.9844507
547967,0.9985292
6093470,0.9981651
17380146,0.9976024
259016285,0.9974268
27151627,0.99585634
127946,0.98969764
74621559,0.9994068
59799857,0.9987804
38503382,0.98322177
81671296,0.993644
6093477,0.9944876
400533,0.996931
128861,0.9976922
209572727,0.9949439
56404423,0.99398935
462706,0.9526357
116248555,0.9967248
128404,0.9417352
74625961,0.9924582
2507082,0.99601895
73921240,0.9970272
206558293,0.9925436
2842680,0.98652214
1171759,0.99203604
115502432,0.9971757
400617,0.9859941
138896,0.9430969
3123039,0.99413437
81961049,0.9910721
1352659,0.99517244
81921444,0.9980287
75569049,0.99701285
139544,0.99336594
81924114,0.99459934
2506945,0.9975618
81918143,0.9984787
84028771,0.9969202
45645043,0.6332568
O01682,0.9969253
O02330,0.99798125
O03933,0.9869363
O04559,0.998804
O04839,0.9863577
O05847,0.7743038
O06016,0.9903904
O06837,0.978366
O07041,0.9960377
O07483,0.99449015
O10389,0.988228
O11439,0.99611807
O13255,0.9952683
O14439,0.98694056
O15968,0.96316373
O16477,0.9958961
O16766,0.9905156
O17084,0.7265766
O17552,0.9985923
O17663,0.98717904
O18015,0.85882556
O18682,0.9927516
O19057,0.95694256
O21869,0.99517256
O22136,0.994558
O22763,0.99216884
O23122,0.99771595
O23510,0.9933996
O24420,0.99614257
O24738,0.9966972
O25675,0.9973205
O25712,0.9901635
O26722,0.998206
O28400,0.9798252
O28553,0.9987638
O29090,0.9885759
O30532,0.9946931
O30654,0.99425113
O30767,0.99002635
O31132,0.94905317
O32815,0.9909128
O32909,0.99516547
O33942,0.99565756
O34018,0.99678016
O37352,0.9988933
O39313,0.9881279
O39781,0.54797274
O41931,0.99379784
O41954,0.99729794
O41957,0.99434197
O41971,0.96083814
O44442,0.9973954
O44701,0.9979304
O45325,0.9981298
O45459,0.9990017
O45515,0.9896718
O45544,0.98573893
O45587,0.9950224
O45670,0.9882604
O45812,0.93766207
O45893,0.9984604
O48724,0.99750465
O50054,0.98029536
O50124,0.9988763
O50687,0.9986333
O50906,0.9978544
O50940,0.9836646
O51799,0.9981133
O52124,0.9967288
O52147,0.9908574
O52176,0.99190086
O53501,0.9958645
O53555,0.9981476
O53708,0.9958799
O54220,0.9681801
O54445,0.9983005
O54449,0.9978276
O55485,0.9931189
O55650,0.99519145
O56276,0.9977458
O57231,0.99596786
O57400,0.99618006
O57687,0.9701829
O57903,0.9983121
O58179,0.9984975
O58670,0.9980405
O58834,0.9979438
O59250,0.99654895
O61677,0.97572
O61899,0.98458266
O62050,0.99808323
O62055,0.9820988
O62331,0.99915135
O64309,0.99625564
O65009,0.99394673
O66739,0.9988809
O66886,0.997863
O66925,0.9993486
O67116,0.9980667
O67458,0.9959115
O67474,0.99876094
O67544,0.9978777
O68167,0.998466
O68394,0.93446183
O68566,0.9934778
O69316,0.998814
O70238,0.9889326
O70459,0.9805517
O72752,0.998553
O74179,0.9672405
O74569,0.9965624
O76320,0.91311675
O76558,0.99737984
O76592,0.94364744
O76817,0.9833856
O76865,0.9866022
O77047,0.99844295
O78727,0.990954
O80466,0.9978283
O80772,0.9975637
O80774,0.9985232
O81042,0.99539775
O81471,0.9971366
O82970,0.990921
O83459,0.93913263
O83629,0.9978175
O85190,0.99723417
O85430,0.807316
O85963,0.99612254
O86527,0.99744934
O86540,0.99493873
O86613,0.98908615
O86910,0.9972408
O87782,0.9975802
O89907,0.9731627
O90236,0.9819474
O90302,0.99754435
O92288,0.947943
O92809,0.9940539
O93207,0.9936207
O96942,0.9990952
O97340,0.99495137
O97644,0.99397117
129047,0.99403197
254763409,0.998271
20455173,0.9939314
3914225,0.991446
37999962,0.9986338
189047117,0.97180474
78099030,0.99603504
730234,0.993853
81591747,0.99706715
400685,0.99041384
189036331,0.9979049
2500933,0.99753773
P72198,0.99523383
P72416,0.9867764
P72559,0.98915344
P72728,0.99255157
P73232,0.9818481
P73324,0.99900705
P74571,0.9978909
P74736,0.99669987
P77813,0.95721227
P79951,0.9916619
P89653,0.99669814
P90588,0.99728644
P91741,0.98898554
P91835,0.99629873
P93672,0.7931574
P94012,0.9986168
P94779,0.9732562
P95223,0.9964737
P95343,0.9746148
P95484,0.99821115
P95834,0.9952655
74701642,0.99393964
8134620,0.9987457
129630,0.97606987
1352723,0.94800454
74614128,0.9804042
18203367,0.98697346
29429192,0.9967956
129716,0.99092054
74715080,0.99706346
544050,0.9980032
34223714,0.99119604
129719,0.9955777
47606445,0.99334997
20139251,0.9980702
20139117,0.99668735
1352734,0.9960424
82072956,0.9967313
129801,0.9909417
29839533,0.9987319
74626928,0.99886
12644139,0.9982352
23821941,0.9914091
18202462,0.99306023
130096,0.99626297
156633551,0.99807453
71152973,0.99870884
3914344,0.99475265
74752975,0.9968443
42558885,0.9969447
14195002,0.99736136
14548191,0.98522854
6685733,0.9918881
1709662,0.99727243
21759362,0.99735165
1709698,0.9992988
123065912,0.9971107
138364,0.9957074
130594,0.9928665
417515,0.9949915
130557,0.9950956
74625929,0.9949233
585710,0.9903858
38502848,0.99774843
139234,0.9817182
74743925,0.99732363
61229963,0.98161376
18202596,0.9983021
9910815,0.9987179
3183140,0.9968592
462347,0.98385423
17380178,0.9969098
131085,0.99011385
74702517,0.99846727
1172653,0.9972978
1346827,0.9912867
2499971,0.9767387
122211758,0.9877001
131397,0.998814
166226384,0.9962012
47116967,0.99891007
74582566,0.99799454
62906873,0.99832696
2499851,0.9975921
254763322,0.9873433
21362789,0.9967548
3024481,0.99074847
74720969,0.9968586
14916679,0.9945322
417568,0.9984452
730436,0.99704945
Q00W53,0.9808245
Q011X3,0.99693453
Q012F3,0.9986235
Q012X1,0.99263567
Q018V3,0.9978756
Q01E28,0.9944647
Q01FP5,0.9944859
Q01GH7,0.9993968
Q01SA9,0.99508274
Q01YZ6,0.9840206
Q02I69,0.99089855
Q02VN0,0.998642
Q03093,0.9955297
Q03G80,0.9987785
Q03JG7,0.9910347
Q044P4,0.99390924
Q045U6,0.99634475
Q04GM2,0.9977702
Q04QL3,0.9978872
Q04RJ0,0.99939525
Q04WY0,0.9970379
Q05AT5,0.98424387
Q05FG5,0.99803156
Q06A46,0.9935861
Q06EB7,0.99735767
Q06ER6,0.9950777
Q070D6,0.9928886
Q070L5,0.99266934
Q07X18,0.98251766
Q07ZB4,0.99790883
Q07ZM6,0.98988265
Q08CF6,0.97369754
Q08F60,0.998382
Q08FH0,0.9951304
Q08FI1,0.984055
Q08FR5,0.99365175
Q08FS0,0.9874764
Q08FU1,0.9982584
Q08FU4,0.9976954
Q08WE2,0.9903632
Q092G1,0.990225
Q09640,0.9946149
Q099A3,0.9787973
Q09E36,0.99693716
Q0A877,0.99506724
Q0AAW3,0.99363965
Q0ACW6,0.9898662
Q0AL32,0.9776293
Q0AYB6,0.9595538
Q0B0G7,0.9988838
Q0BT59,0.99686074
Q0BXD4,0.99134594
Q0CES8,0.9918024
Q0CJ85,0.9813524
Q0CKX7,0.995067
Q0CT92,0.9977124
Q0CUN6,0.99499786
Q0D060,0.9953998
Q0EVW7,0.9991737
Q0EZK9,0.99434763
Q0EZX6,0.94018334
Q0F357,0.9947831
Q0FN43,0.99552107
Q0G258,0.99841607
Q0G283,0.9978321
Q0GPB9,0.99793893
Q0HTC2,0.97043127
Q0I4I6,0.99888724
Q0I739,0.99479985
Q0IH58,0.99824464
Q0IWS9,0.9914621
Q0J865,0.99697185
Q0N3X6,0.98094326
Q0N478,0.98901564
Q0P4X9,0.9969693
Q0P7I6,0.99608696
Q0P8J2,0.99867624
Q0P8Q2,0.99877053
Q0PLY7,0.9980155
Q0QCC8,0.99831176
Q0QLC3,0.99371487
Q0QVT6,0.99300945
Q0RL79,0.97856987
Q0RU70,0.99630666
Q0RYV1,0.979142
Q0S1U7,0.9960355
Q0S2U9,0.98831314
Q0SL24,0.99803406
Q0SLC5,0.9970878
Q0SLW2,0.996834
Q0SQ32,0.9958902
Q0SVY1,0.99754983
Q0T484,0.99248946
Q0TUH2,0.9969325
Q0TYW0,0.99642605
Q0U1D4,0.9946827
Q0U1S0,0.9942726
Q0U5F4,0.99513656
Q0UCE0,0.997581
Q0UCE7,0.89741343
Q0UDL7,0.96255034
Q0UGM3,0.99309397
Q0UIE2,0.99389243
Q0UKA4,0.9978523
Q0UNW7,0.9982755
Q0URE8,0.99667823
Q0USG3,0.99610525
Q0UWJ0,0.9979724
Q0V6F0,0.9659173
Q0VJU9,0.9688365
Q0VL26,0.982055
Q0VL99,0.9868851
Q0VLK4,0.9964104
Q0VN01,0.99916387
Q0VNX4,0.9895699
Q0VP25,0.99801266
Q0W0N3,0.99379635
Q0W1Q9,0.9740191
Q0W266,0.99647236
Q0W2N1,0.9693429
Q0W330,0.99411064
Q0W333,0.994317
Q0W5Z7,0.9164256
Q0W8U1,0.9899081
Q0WQA4,0.9975242
Q104P2,0.9770195
Q109U4,0.9507157
Q10DV9,0.99585766
Q10WA1,0.9863805
Q10Y38,0.9990721
Q11R29,0.99877065
Q11SH7,0.88763595
Q11SL7,0.9978727
Q11ZF2,0.9904721
Q129I2,0.99729174
Q12BT7,0.9845898
Q12WA0,0.9958438
Q139L0,0.95696545
Q13AI2,0.7852369
Q13GQ8,0.9981831
Q13LE3,0.9775155
Q13QS0,0.9855854
Q148K7,0.99832207
Q14MR0,0.99606174
Q14NP8,0.99623305
Q14QH9,0.9992994
Q15ZY6,0.9909928
Q15ZY7,0.9988952
Q165G2,0.9824455
Q16DB4,0.9939612
Q16DR8,0.99416876
Q16FI1,0.99905044
Q16KE5,0.99311465
Q16NS4,0.9796427
Q16QA1,0.9966832
Q16SZ4,0.99424225
Q16V37,0.9960306
Q17112,0.9968329
Q17135,0.9855633
Q17411,0.9875773
Q17430,0.99790525
Q174X1,0.9888148
Q17588,0.97669387
Q17795,0.9907335
Q17796,0.99110186
Q17BW9,0.99823296
Q17M11,0.98269224
Q17M27,0.99842834
Q184V5,0.9982103
Q186J5,0.99560213
Q18749,0.998007
Q189G3,0.9965125
Q189W0,0.99309534
Q19259,0.9937186
Q19293,0.9959494
Q19325,0.9978131
Q19379,0.9961816
Q19414,0.98838633
Q19695,0.97800213
Q1A129,0.9922884
Q1AK16,0.97569644
Q1ALE0,0.9932862
Q1AV90,0.9981838
Q1AZ66,0.99447423
Q1AZM2,0.99470055
Q1CV27,0.99059415
Q1D1J3,0.99850225
Q1EMP3,0.99513465
Q1GWB0,0.9985759
Q1H1Q7,0.99081075
Q1H228,0.99343675
Q1H3F1,0.98325473
Q1H5E3,0.99814796
Q1HE08,0.995666
Q1HVL3,0.9966664
Q1I937,0.997253
Q1IHE5,0.9989844
Q1ITK9,0.99614716
Q1IWR9,0.9707102
Q1K3K0,0.9962774
Q1K490,0.9975514
Q1KLR7,0.9932927
Q1KZX8,0.99839216
Q1KZY7,0.8779401
Q1L5X4,0.96421623
Q1L723,0.99806124
Q1LQY9,0.977662
Q1LUE9,0.9986455
Q1M034,0.9599521
Q1MRV0,0.9967468
Q1MS69,0.98953384
Q1MX35,0.9986909
Q1N0A0,0.99686253
Q1N2V4,0.9936606
Q1N8P7,0.9795974
Q1ND55,0.9942935
Q1NFZ6,0.9958034
Q1NH10,0.9929925
Q1NH25,0.99759287
Q1NLL8,0.99326295
Q1NMW5,0.9968016
Q1NPK8,0.9929143
Q1PA44,0.9821946
Q1PWZ7,0.9982116
Q1PYY3,0.99260193
Q1PYY9,0.99857545
Q1Q1D8,0.9973028
Q1Q6L8,0.9983215
Q1QQ22,0.9900865
Q1QSJ1,0.9798314
Q1R0D5,0.9954412
Q1R167,0.97495055
Q1R2B6,0.99678075
Q1RBT7,0.9608809
Q1RC64,0.9878563
Q1RHG0,0.98538846
Q1RK07,0.9929034
Q1T772,0.9685868
Q1VCM6,0.99280566
Q1VT32,0.9966239
Q1WLV4,0.9953668
Q1WT54,0.99700516
Q1XG74,0.9931051
Q1YPF3,0.99790657
Q1YQX7,0.9981908
Q1YT28,0.9980861
Q1YZZ9,0.9983517
Q1ZF32,0.9972567
Q20248,0.9849161
Q20641,0.9989158
Q20962,0.99814045
Q20CG3,0.99224347
Q21351,0.99584925
Q21628,0.99645966
Q21652,0.99616927
Q216S6,0.99652135
Q21830,0.98006666
Q21I39,0.9971282
Q21LZ2,0.9775798
Q21MG6,0.99840754
Q21SS3,0.9858461
Q21U70,0.9966468
Q222H7,0.9881656
Q22484,0.9969324
Q22750,0.9957956
Q22KG5,0.99652123
Q22X13,0.99874157
Q22X18,0.99065536
Q23095,0.9968566
Q23414,0.99402726
Q23674,0.99834764
Q23AD7,0.9886119
Q24454,0.99625885
Q24KA3,0.9954265
Q24MA3,0.99801373
Q24V52,0.9943504
Q24W43,0.99920255
Q251Q7,0.9979044
Q25430,0.9985447
Q25859,0.9936308
Q25BW9,0.99154013
Q25C14,0.99859804
Q26557,0.9981824
Q26586,0.9970197
Q26752,0.998156
Q27252,0.9581714
Q28688,0.9701193
Q28935,0.99800557
Q28WW9,0.9687017
Q28XN2,0.99402547
Q291C6,0.9491078
Q293L0,0.9968491
Q29EI0,0.9905883
Q29HI9,0.9531317
Q29HL4,0.9115109
Q29NA7,0.96827066
Q2A9X6,0.9955117
Q2B3F4,0.99884146
Q2B3Q7,0.99886215
Q2B614,0.9899434
Q2B7Y4,0.99781334
Q2BGB8,0.98397255
Q2BKF6,0.99749374
Q2BP98,0.9980416
Q2BRP2,0.9972717
Q2C029,0.99667954
Q2C2C2,0.99085486
Q2C5R0,0.9859865
Q2CBD0,0.9810261
Q2CHI3,0.9958995
Q2EHP4,0.9974648
Q2F498,0.99606675
Q2FJL4,0.9960731
Q2FPP9,0.9984546
Q2G6C7,0.9967733
Q2GPY2,0.9960961
Q2GQ49,0.867336
Q2GSP1,0.9955374
Q2H599,0.99650913
Q2HSX4,0.98662055
Q2HTI8,0.9990521
Q2I0F8,0.99565226
Q2I7P3,0.9951013
Q2IGM1,0.9887327
Q2INI4,0.9940316
Q2ITH3,0.97677577
Q2J096,0.9514986
Q2J0V3,0.9889626
Q2JBD0,0.99583435
Q2JKM3,0.994437
Q2JN53,0.9964057
Q2JQE8,0.9981939
Q2K2Y2,0.9902878
Q2KHQ3,0.9849396
Q2KSB4,0.9633084
Q2KYF5,0.99552983
Q2L3H9,0.99607253
Q2LLQ7,0.9912333
Q2LLQ8,0.9930528
Q2LX45,0.99608815
Q2MCL1,0.99779546
Q2N1E0,0.97072953
Q2NI37,0.9987771
Q2NLA4,0.9943376
Q2NQI7,0.99818194
Q2NTG4,0.9956071
Q2NU19,0.9977982
Q2NUH1,0.99820733
Q2NV32,0.99416804
Q2NVP2,0.99763095
